cluster_label,mean_sequence_identity,min_sequence_identity,max_sequence_identity,standard_deviation,n_alignments
352,0.4757743032255516,0.3837837837837838,0.8810810810810811,0.1405979121833458,10
353,0.7446540880503144,0.6476190476190476,0.9428571428571428,0.1162683714332863,6
354,0.7,0.7,0.7,0.0,1
355,0.8494216808170295,0.7732558139534884,0.9883720930232558,0.06168214001425268,21
356,0.7424566566354426,0.6037735849056604,0.9705882352941176,0.08266470061362238,36
357,0.5186152764868521,0.4387755102040816,0.7897435897435897,0.0932347868865582,15
358,0.6696315690917314,0.5525291828793775,0.8390804597701149,0.07505234218570704,45
359,0.710078900241077,0.589041095890411,0.8865248226950354,0.07714859026100583,36
360,0.8458628841607568,0.7943262411347518,0.9716312056737588,0.03583412826760552,45
361,0.47393912794831694,0.4121212121212121,0.6370967741935484,0.04722920815283941,28
362,0.7069231171489717,0.6092233009708737,0.883495145631068,0.0650779727162761,36
